ride_id,travel_from,max_capacity,year,month,day,day_of_week,hour,minute,tickets
11940,Kisii,11,2017,7,12,2,7,0,11
11941,Kisii,49,2017,7,12,2,19,6,38
11942,Kisii,49,2017,7,12,2,19,5,1
11943,Kisii,49,2017,7,12,2,7,2,8
11944,Kisii,49,2017,7,12,2,7,12,14
11945,Kisii,11,2017,7,12,2,6,40,11
11946,Kisii,11,2017,7,12,2,6,10,5
11947,Kisii,49,2017,7,12,2,19,3,3
11948,Kisii,11,2017,7,12,2,6,30,9
11949,Kisii,11,2017,7,12,2,6,20,11
11950,Kisii,11,2017,7,12,2,5,0,1
11953,Kijauri,49,2018,9,3,0,7,6,3
11954,Kisii,49,2017,6,12,0,7,6,11
11955,Kisii,11,2017,6,12,0,10,0,11
11956,Kisii,49,2017,6,12,0,7,15,1
11957,Kisii,11,2017,6,12,0,10,10,11
11958,Kisii,11,2017,6,12,0,10,20,11
11959,Kisii,11,2017,6,12,0,8,30,8
11960,Kisii,49,2017,6,12,0,7,7,10
11961,Kisii,11,2017,6,12,0,9,10,11
11962,Kisii,11,2017,6,12,0,8,40,11
11963,Kisii,11,2017,6,12,0,9,0,11
11964,Kisii,11,2017,6,12,0,8,50,10
11965,Rongo,49,2018,9,3,0,7,5,5
11966,Nyachenge,49,2018,9,3,0,7,3,2
11967,Kijauri,11,2018,9,3,0,6,40,1
11968,Rongo,49,2018,9,3,0,7,3,2
11969,Homa Bay,49,2018,9,3,0,7,4,15
11970,Kijauri,11,2018,9,3,0,6,30,2
11971,Migori,49,2018,9,3,0,7,15,10
11972,Sirare,49,2018,9,3,0,6,59,6
11973,Kehancha,49,2018,9,3,0,7,8,7
11974,Nyachenge,49,2018,9,3,0,7,4,1
11975,Migori,49,2018,9,3,0,7,8,1
11977,Kisii,11,2017,6,12,0,10,55,1
11978,Kisii,11,2017,6,12,0,9,50,11
11981,Kisii,11,2017,6,12,0,9,40,11
11982,Keroka,11,2018,10,3,2,5,10,1
11983,Keroka,11,2018,10,3,2,5,0,6
11984,Kisii,11,2017,6,12,0,8,20,11
11985,Homa Bay,49,2018,10,3,2,7,10,5
11986,Nyachenge,49,2018,10,3,2,7,14,2
11987,Sirare,49,2018,10,3,2,19,7,28
11988,Kijauri,49,2018,10,3,2,7,6,3
11989,Homa Bay,49,2018,10,3,2,7,9,31
11990,Migori,49,2018,10,3,2,7,12,38
11991,Rongo,49,2018,10,3,2,7,14,19
11992,Homa Bay,49,2018,10,3,2,7,11,1
11993,Kehancha,49,2018,10,3,2,7,13,14
11994,Keroka,49,2018,10,3,2,7,6,1
11995,Kijauri,11,2018,10,3,2,9,20,3
11996,Kijauri,11,2018,10,3,2,9,10,3
11997,Kijauri,11,2018,10,3,2,9,0,2
11998,Rongo,49,2018,10,3,2,7,9,1
11999,Migori,49,2018,10,3,2,7,15,14
12000,Kijauri,11,2018,10,3,2,8,10,4
12001,Kijauri,11,2018,10,3,2,8,20,1
12002,Keroka,49,2018,10,3,2,7,7,1
12003,Kisii,11,2017,6,12,0,9,30,11
12004,Rongo,49,2018,10,3,2,7,4,4
12005,Migori,49,2018,10,3,2,7,13,1
12006,Nyachenge,49,2018,10,3,2,7,3,2
12007,Rongo,49,2018,10,3,2,7,5,8
12008,Sirare,49,2018,10,3,2,6,59,4
12009,Homa Bay,49,2018,10,3,2,7,4,9
12010,Kehancha,49,2018,10,3,2,7,8,3
12013,Kisii,11,2017,6,12,0,9,20,11
12017,Kisii,11,2017,6,12,0,7,20,5
12019,Kisii,11,2017,6,12,0,6,50,2
12020,Sirare,49,2018,11,3,5,19,7,46
12021,Homa Bay,49,2018,11,3,5,7,9,36
12022,Nyachenge,49,2018,11,3,5,7,14,2
12023,Migori,49,2018,11,3,5,7,12,25
12024,Rongo,49,2018,11,3,5,7,3,4
12025,Keroka,49,2018,11,3,5,7,14,1
12026,Rongo,49,2018,11,3,5,7,4,10
12027,Rongo,49,2018,11,3,5,7,5,4
12028,Kehancha,49,2018,11,3,5,7,13,20
12029,Rongo,49,2018,11,3,5,7,14,29
12030,Migori,49,2018,11,3,5,7,15,27
12031,Kisii,11,2017,6,12,0,7,30,5
12032,Kisii,11,2017,6,12,0,6,40,11
12033,Kisii,11,2017,6,12,0,8,0,8
12034,Kisii,49,2017,6,12,0,7,10,27
12035,Kisii,11,2017,6,12,0,8,10,2
12036,Nyachenge,49,2018,11,3,5,7,3,4
12037,Kisii,11,2017,6,12,0,7,40,5
12038,Kisii,11,2017,6,12,0,7,50,6
12039,Sirare,49,2018,11,3,5,6,59,7
12040,Kisii,49,2017,6,12,0,7,11,3
12041,Kisii,49,2017,6,12,0,7,14,1
20115,Kisii,11,2017,6,12,0,7,10,5
12042,Kisii,11,2017,6,12,0,7,0,3
12043,Kisii,11,2017,6,12,0,5,0,3
12046,Kisii,49,2017,5,12,4,7,0,2
12047,Kisii,11,2017,5,12,4,10,59,11
12048,Kisii,11,2017,5,12,4,11,0,10
12049,Kisii,49,2017,5,12,4,7,7,15
12050,Kisii,49,2017,5,12,4,7,6,10
12051,Kisii,49,2017,5,12,4,7,5,1
12052,Kisii,49,2017,5,12,4,7,14,9
12053,Kisii,11,2017,5,12,4,10,58,10
12054,Kisii,11,2017,5,12,4,10,57,11
12055,Kisii,11,2017,5,12,4,10,56,11
12056,Kisii,11,2017,5,12,4,10,55,10
12057,Keroka,49,2018,11,3,5,7,6,1
12058,Kisii,11,2017,5,12,4,10,54,8
12059,Kisii,11,2017,5,12,4,10,53,11
12060,Kisii,11,2017,5,12,4,10,51,11
12061,Kisii,11,2017,5,12,4,10,52,7
12062,Kisii,11,2017,5,12,4,10,50,9
12063,Kisii,11,2017,5,12,4,10,20,11
12064,Kisii,11,2017,5,12,4,10,30,10
12065,Kisii,11,2017,5,12,4,10,40,11
12066,Kisii,11,2017,5,12,4,9,50,11
12067,Kisii,11,2017,5,12,4,9,40,11
12068,Kisii,11,2017,5,12,4,9,30,11
12069,Kisii,11,2017,5,12,4,9,10,11
12070,Kisii,11,2017,5,12,4,9,0,5
12071,Kisii,11,2017,5,12,4,10,10,8
12072,Kisii,11,2017,5,12,4,10,0,10
12073,Kisii,11,2017,5,12,4,8,50,8
12074,Kijauri,49,2018,11,3,5,7,6,1
12075,Kisii,11,2017,5,12,4,8,20,10
12077,Kisii,49,2017,5,12,4,7,11,30
12078,Kisii,11,2017,5,12,4,9,20,11
12079,Homa Bay,49,2018,11,3,5,7,4,19
12080,Kijauri,11,2018,11,3,5,6,30,1
12081,Kijauri,11,2018,11,3,5,6,20,1
12082,Kijauri,11,2018,11,3,5,6,10,2
12083,Homa Bay,49,2018,11,3,5,7,11,7
12084,Kijauri,11,2018,11,3,5,6,0,2
12085,Kijauri,11,2018,11,3,5,5,40,1
12086,Kijauri,11,2018,11,3,5,5,30,1
12087,Kijauri,11,2018,11,3,5,5,10,1
12088,Kijauri,11,2018,11,3,5,5,0,1
12089,Nyachenge,49,2018,11,3,5,7,4,1
12090,Kehancha,49,2018,11,3,5,7,8,3
12098,Migori,49,2018,12,3,0,7,12,43
12099,Migori,49,2018,12,3,0,7,15,15
12100,Nyachenge,49,2018,12,3,0,7,14,1
12101,Homa Bay,49,2018,12,3,0,7,10,11
12102,Sirare,49,2018,12,3,0,19,7,35
12103,Homa Bay,49,2018,12,3,0,7,9,39
12104,Rongo,49,2018,12,3,0,7,14,14
12105,Homa Bay,49,2018,12,3,0,7,11,4
12106,Kijauri,49,2018,12,3,0,7,6,6
12107,Kisii,11,2017,5,12,4,8,40,6
12108,Keroka,49,2018,12,3,0,7,4,2
12109,Kisii,11,2017,5,12,4,7,40,1
12110,Kisii,11,2017,5,12,4,8,30,6
12111,Keroka,49,2018,12,3,0,7,14,3
12112,Keroka,49,2018,12,3,0,7,15,1
12113,Kisii,11,2017,5,12,4,5,0,1
12116,Kisii,49,2017,4,12,2,7,1,26
12117,Kisii,49,2017,4,12,2,7,14,9
12118,Kisii,49,2017,4,12,2,7,7,24
12119,Kisii,49,2017,4,12,2,7,6,30
12120,Kehancha,49,2018,12,3,0,7,13,6
12121,Kisii,11,2017,4,12,2,10,51,11
12122,Kisii,49,2017,4,12,2,7,9,1
12123,Kisii,11,2017,4,12,2,10,30,11
12124,Kisii,11,2017,4,12,2,10,40,11
12125,Kisii,11,2017,4,12,2,6,30,1
12126,Kisii,11,2017,4,12,2,9,0,5
12127,Kisii,11,2017,4,12,2,9,10,4
12128,Kisii,11,2017,4,12,2,9,50,9
12129,Keroka,49,2018,12,3,0,7,7,1
12130,Kisii,11,2017,4,12,2,10,20,6
12131,Kisii,11,2017,4,12,2,10,10,8
12132,Kisii,11,2017,4,12,2,5,0,4
12133,Kisii,11,2017,4,12,2,10,0,9
12134,Nyachenge,49,2018,12,3,0,7,4,1
12135,Kisii,11,2017,4,12,2,9,40,4
12136,Kisii,11,2017,4,12,2,8,50,6
12137,Kisii,11,2017,4,12,2,9,20,11
12138,Rongo,49,2018,12,3,0,7,4,3
12139,Kisii,11,2017,4,12,2,7,50,4
12140,Homa Bay,49,2018,12,3,0,7,4,14
12141,Rongo,49,2018,12,3,0,7,5,6
12142,Nyachenge,49,2018,12,3,0,7,3,2
12143,Kehancha,49,2018,12,3,0,7,8,4
12144,Rongo,49,2018,12,3,0,7,3,3
12145,Kisii,11,2017,4,12,2,8,10,8
12147,Kisii,11,2017,4,12,2,9,30,6
12153,Keroka,11,2018,3,13,1,5,0,1
12154,Kisii,11,2017,4,12,2,8,40,7
12155,Kisii,11,2017,4,12,2,8,30,7
12156,Kisii,11,2017,4,12,2,8,20,7
12157,Sirare,49,2018,3,13,1,19,7,47
12158,Homa Bay,49,2018,3,13,1,7,9,25
12159,Kisii,11,2017,4,12,2,8,0,5
12160,Migori,49,2018,3,13,1,7,12,48
12161,Rongo,49,2018,3,13,1,7,3,5
12162,Kehancha,49,2018,3,13,1,7,13,21
12163,Rongo,49,2018,3,13,1,7,5,7
12164,Migori,49,2018,3,13,1,7,8,1
12165,Nyachenge,49,2018,3,13,1,7,3,4
12166,Kisii,11,2017,4,12,2,7,40,5
12167,Kisii,11,2017,4,12,2,7,30,4
12168,Rongo,49,2018,3,13,1,7,4,4
12169,Kisii,11,2017,4,12,2,6,0,1
12170,Kisii,11,2017,4,12,2,6,10,2
12174,Kijauri,11,2018,3,13,1,10,0,1
12175,Migori,49,2018,3,13,1,7,15,10
12176,Homa Bay,49,2018,3,13,1,7,11,2
12177,Kijauri,49,2018,3,13,1,7,6,2
12179,Keroka,49,2018,3,13,1,7,4,1
12183,Kisii,49,2017,3,12,6,7,6,1
12185,Kisii,11,2017,3,12,6,10,57,10
12186,Kisii,11,2017,3,12,6,10,56,11
12187,Kijauri,49,2018,3,13,1,7,7,3
12188,Kisii,11,2017,3,12,6,10,55,6
12189,Kisii,11,2017,3,12,6,10,53,6
12190,Kisii,11,2017,3,12,6,10,54,10
12191,Kisii,11,2017,3,12,6,10,20,7
12192,Kisii,11,2017,3,12,6,10,51,6
12193,Kisii,11,2017,3,12,6,10,50,1
12194,Kisii,11,2017,3,12,6,10,30,4
12195,Kisii,11,2017,3,12,6,9,0,5
12196,Kisii,11,2017,3,12,6,8,40,10
12197,Kisii,11,2017,3,12,6,10,0,11
12198,Kisii,11,2017,3,12,6,8,20,2
12199,Kisii,11,2017,3,12,6,10,10,5
12200,Kijauri,11,2018,3,13,1,6,58,1
12201,Kisii,11,2017,3,12,6,9,30,11
12202,Kisii,11,2017,3,12,6,9,50,6
12203,Kisii,11,2017,3,12,6,9,40,9
12204,Rongo,49,2018,3,13,1,7,14,2
12205,Kisii,11,2017,3,12,6,9,20,5
12206,Homa Bay,49,2018,3,13,1,7,4,16
12207,Sirare,49,2018,3,13,1,6,59,6
12208,Kehancha,49,2018,3,13,1,7,8,1
12209,Kijauri,11,2018,3,13,1,5,30,1
12210,Rongo,49,2018,3,13,1,7,9,1
12211,Kisii,11,2017,3,12,6,9,10,7
12217,Kisii,11,2017,3,12,6,8,50,9
12218,Nyachenge,49,2018,3,14,2,7,3,4
12219,Rongo,49,2018,3,14,2,7,14,4
12220,Sirare,49,2018,3,14,2,19,7,30
12221,Homa Bay,49,2018,3,14,2,7,9,34
12222,Migori,49,2018,3,14,2,7,12,38
12223,Kijauri,49,2018,3,14,2,7,6,2
12224,Homa Bay,49,2018,3,14,2,7,11,2
12225,Rongo,49,2018,3,14,2,7,5,12
12226,Homa Bay,49,2018,3,14,2,7,10,1
12227,Rongo,49,2018,3,14,2,7,3,4
12228,Keroka,49,2018,3,14,2,7,13,1
12229,Kehancha,49,2018,3,14,2,7,13,12
12230,Kisii,11,2017,3,12,6,5,0,1
12233,Kisii,49,2017,2,12,6,7,7,23
12234,Kisii,11,2017,2,12,6,6,30,2
12235,Kisii,11,2017,2,12,6,10,59,1
12236,Kisii,11,2017,2,12,6,10,52,2
12237,Kisii,49,2017,2,12,6,7,6,3
12238,Kisii,11,2017,2,12,6,10,50,3
12241,Migori,49,2018,3,14,2,7,15,7
12242,Rongo,49,2018,3,14,2,7,9,3
12243,Kijauri,11,2018,3,14,2,5,40,1
12244,Nyachenge,49,2018,3,14,2,7,4,3
12245,Sirare,49,2018,3,14,2,6,59,7
12246,Kisii,11,2017,2,12,6,10,30,2
12248,Kisii,11,2017,2,12,6,6,40,1
12249,Kisii,11,2017,2,12,6,8,50,1
12250,Kisii,11,2017,2,12,6,10,58,1
12251,Rongo,49,2018,3,14,2,7,4,4
12252,Homa Bay,49,2018,3,14,2,7,4,17
12253,Kehancha,49,2018,3,14,2,7,8,8
12257,Kisii,11,2017,2,12,6,7,30,5
12247,Kisii,11,2017,2,12,6,5,20,3
12259,Kisii,11,2017,2,12,6,5,0,4
12260,Nyachenge,49,2018,3,15,3,7,14,1
12261,Sirare,49,2018,3,15,3,19,7,29
12262,Kijauri,49,2018,3,15,3,7,6,4
12263,Sirare,49,2018,3,15,3,6,59,4
12264,Migori,49,2018,3,15,3,7,12,37
12265,Migori,49,2018,3,15,3,7,15,24
12266,Migori,49,2018,3,15,3,7,13,5
12268,Homa Bay,49,2018,3,15,3,7,9,24
12269,Homa Bay,49,2018,3,15,3,7,11,1
12270,Rongo,49,2018,3,15,3,7,14,7
12271,Kehancha,49,2018,3,15,3,7,13,8
12273,Kisii,11,2017,2,12,6,9,0,1
12277,Kisii,49,2017,1,12,3,7,6,8
12278,Kisii,11,2017,1,12,3,11,3,11
12279,Kisii,11,2017,1,12,3,11,7,10
12280,Kisii,11,2017,1,12,3,11,4,10
12281,Kisii,11,2017,1,12,3,11,6,10
12282,Kisii,11,2017,1,12,3,11,8,8
12283,Kisii,11,2017,1,12,3,11,5,3
12284,Kisii,11,2017,1,12,3,11,2,11
12285,Kisii,11,2017,1,12,3,11,1,11
12286,Nyachenge,49,2018,3,15,3,7,3,3
12287,Kisii,11,2017,1,12,3,11,0,6
12288,Kisii,11,2017,1,12,3,8,0,6
12290,Kisii,11,2017,1,12,3,10,59,9
12291,Kisii,11,2017,1,12,3,10,57,8
12292,Kisii,11,2017,1,12,3,10,56,8
12294,Kisii,11,2017,1,12,3,10,55,9
12295,Nyachenge,49,2018,3,15,3,7,4,2
12296,Kijauri,11,2018,3,15,3,6,10,1
12297,Kisii,11,2017,1,12,3,10,54,7
12298,Kisii,11,2017,1,12,3,10,52,9
12299,Kisii,11,2017,1,12,3,10,53,10
12300,Homa Bay,49,2018,3,15,3,7,4,13
12301,Rongo,49,2018,3,15,3,7,5,5
12302,Rongo,49,2018,3,15,3,7,4,1
12307,Keroka,11,2018,3,16,4,5,0,12
12308,Kisii,11,2017,1,12,3,10,51,4
12309,Kisii,11,2017,1,12,3,10,50,8
12310,Kisii,11,2017,1,12,3,10,40,9
12311,Kisii,11,2017,1,12,3,10,30,9
12312,Rongo,49,2018,3,16,4,7,14,14
12313,Sirare,49,2018,3,16,4,19,7,46
12314,Kijauri,49,2018,3,16,4,7,6,4
12315,Migori,49,2018,3,16,4,7,12,46
12316,Homa Bay,49,2018,3,16,4,7,10,1
12317,Homa Bay,49,2018,3,16,4,7,9,41
12318,Nyachenge,49,2018,3,16,4,7,14,2
12319,Kijauri,11,2018,3,16,4,10,57,2
12320,Kisii,11,2017,1,12,3,6,50,1
12321,Kisii,11,2017,1,12,3,10,20,10
12322,Kisii,11,2017,1,12,3,10,10,11
12323,Kisii,11,2017,1,12,3,10,0,3
12324,Kisii,11,2017,1,12,3,9,50,3
12325,Kisii,11,2017,1,12,3,9,40,3
12326,Kisii,11,2017,1,12,3,9,30,7
12327,Kijauri,11,2018,3,16,4,10,53,1
12328,Kisii,11,2017,1,12,3,9,20,5
12329,Kijauri,11,2018,3,16,4,10,52,1
12330,Kisii,11,2017,1,12,3,9,10,5
12331,Kisii,11,2017,1,12,3,9,0,8
12332,Kijauri,11,2018,3,16,4,10,51,1
12333,Kisii,11,2017,1,12,3,8,50,7
12334,Kehancha,49,2018,3,16,4,7,13,3
12335,Kisii,11,2017,1,12,3,8,40,9
12336,Kisii,11,2017,1,12,3,8,30,11
12337,Kisii,11,2017,1,12,3,8,20,8
12338,Kisii,11,2017,1,12,3,5,20,11
12339,Migori,49,2018,3,16,4,7,15,16
12340,Kisii,11,2017,1,12,3,8,10,7
12341,Kijauri,11,2018,3,16,4,9,10,1
12342,Kisii,11,2017,1,12,3,5,10,10
12293,Kisii,49,2017,1,12,3,7,7,1
12343,Kisii,11,2017,1,12,3,5,0,10
12344,Kisii,11,2017,1,12,3,5,30,1
12347,Kisii,49,2017,11,30,3,7,7,3
12348,Kisii,11,2017,11,30,3,11,2,5
12349,Kisii,11,2017,11,30,3,9,30,2
12350,Kisii,11,2017,11,30,3,11,1,8
12351,Kisii,11,2017,11,30,3,10,59,2
12353,Kisii,11,2017,11,30,3,10,57,1
12354,Kisii,11,2017,11,30,3,10,51,1
12355,Kisii,11,2017,11,30,3,10,53,2
12352,Kisii,49,2017,11,30,3,7,6,4
12356,Kisii,11,2017,11,30,3,5,0,2
12357,Kisii,11,2017,11,30,3,9,50,3
12359,Kisii,11,2017,11,30,3,10,0,6
12360,Kisii,11,2017,11,30,3,9,40,8
12361,Kijauri,11,2018,3,16,4,7,40,1
12362,Kisii,11,2017,11,30,3,8,40,2
12363,Kisii,11,2017,11,30,3,9,10,4
12364,Kisii,11,2017,11,30,3,9,0,6
12358,Kisii,11,2017,11,30,3,8,50,7
12365,Kisii,11,2017,11,30,3,5,50,2
12366,Kisii,11,2017,11,30,3,5,30,1
12368,Kisii,11,2017,11,30,3,7,20,11
12371,Homa Bay,49,2018,3,16,4,7,4,11
12372,Kijauri,11,2018,3,16,4,6,40,1
12373,Homa Bay,49,2018,3,16,4,7,11,1
12374,Nyachenge,49,2018,3,16,4,7,4,1
12375,Sirare,49,2018,3,16,4,6,59,3
12376,Rongo,49,2018,3,16,4,7,5,3
12377,Kehancha,49,2018,3,16,4,7,8,1
12378,Kijauri,11,2018,3,16,4,5,10,1
12379,Kisii,49,2017,11,29,2,7,11,18
12380,Kisii,49,2017,11,29,2,7,9,4
12382,Kisii,11,2017,11,29,2,10,55,7
12385,Kisii,11,2017,11,29,2,10,54,1
12387,Kisii,49,2017,11,29,2,7,7,4
12388,Kisii,11,2017,11,29,2,10,53,4
12389,Kisii,11,2017,11,29,2,10,52,9
12391,Kisii,49,2017,11,29,2,7,6,20
12392,Kisii,11,2017,11,29,2,9,50,11
12393,Homa Bay,49,2018,3,17,5,7,9,36
12394,Sirare,49,2018,3,17,5,19,7,21
12395,Migori,49,2018,3,17,5,7,15,13
12396,Rongo,49,2018,3,17,5,7,14,10
12397,Nyachenge,49,2018,3,17,5,7,3,3
12398,Migori,49,2018,3,17,5,7,12,22
12399,Nyachenge,49,2018,3,17,5,7,4,4
12400,Kisii,11,2017,11,29,2,10,51,11
12401,Kehancha,49,2018,3,17,5,7,13,5
12402,Kijauri,49,2018,3,17,5,7,6,1
12403,Kijauri,11,2018,3,17,5,8,20,1
12404,Kijauri,49,2018,3,17,5,7,2,1
12405,Kijauri,11,2018,3,17,5,6,58,3
12406,Rongo,49,2018,3,17,5,7,4,6
12407,Rongo,49,2018,3,17,5,7,5,3
12408,Kijauri,49,2018,3,17,5,7,7,1
12409,Homa Bay,49,2018,3,17,5,7,4,9
12410,Homa Bay,49,2018,3,17,5,7,11,1
12411,Sirare,49,2018,3,17,5,6,59,2
12412,Kehancha,49,2018,3,17,5,7,8,5
12413,Kijauri,11,2018,3,17,5,5,20,1
12417,Kisii,11,2017,11,29,2,10,50,5
12418,Nyachenge,49,2018,3,18,6,7,10,2
12419,Sirare,49,2018,3,18,6,19,7,46
12420,Homa Bay,49,2018,3,18,6,7,9,34
12421,Migori,49,2018,3,18,6,7,15,37
12422,Migori,49,2018,3,18,6,7,12,22
12423,Homa Bay,49,2018,3,18,6,7,11,2
12424,Keroka,49,2018,3,18,6,7,6,2
12425,Kehancha,49,2018,3,18,6,7,13,10
12426,Kisii,11,2017,11,29,2,10,40,1
12427,Nyachenge,49,2018,3,18,6,7,3,2
12428,Kisii,11,2017,11,29,2,10,10,5
12429,Kijauri,49,2018,3,18,6,7,6,7
12430,Rongo,49,2018,3,18,6,7,14,5
12431,Nyachenge,49,2018,3,18,6,7,4,1
12432,Kijauri,11,2018,3,18,6,6,40,1
12433,Homa Bay,49,2018,3,18,6,7,4,23
12434,Sirare,49,2018,3,18,6,6,59,5
12435,Homa Bay,49,2018,3,18,6,7,10,1
12436,Rongo,49,2018,3,18,6,7,4,4
12437,Rongo,49,2018,3,18,6,7,5,3
12438,Kisii,11,2017,11,29,2,10,0,8
12443,Kisii,11,2017,11,29,2,5,10,9
12445,Kisii,11,2017,11,29,2,5,30,4
12446,Kisii,11,2017,11,29,2,9,40,9
12447,Kijauri,49,2018,3,19,0,7,6,4
12448,Sirare,49,2018,3,19,0,19,7,35
12449,Migori,49,2018,3,19,0,7,12,41
12450,Homa Bay,49,2018,3,19,0,7,9,33
12451,Homa Bay,49,2018,3,19,0,7,10,4
12452,Nyachenge,49,2018,3,19,0,7,3,1
12453,Rongo,49,2018,3,19,0,7,5,8
12454,Rongo,49,2018,3,19,0,7,3,9
12455,Kehancha,49,2018,3,19,0,7,13,10
12456,Sirare,49,2018,3,19,0,6,59,5
12457,Rongo,49,2018,3,19,0,7,4,4
12458,Kehancha,49,2018,3,19,0,7,8,3
12459,Keroka,11,2018,3,19,0,6,58,1
12460,Kijauri,11,2018,3,19,0,7,0,1
12461,Kijauri,11,2018,3,19,0,6,58,1
12462,Migori,49,2018,3,19,0,7,15,16
12463,Kijauri,11,2018,3,19,0,6,20,2
12464,Kijauri,11,2018,3,19,0,6,10,3
12465,Nyachenge,49,2018,3,19,0,7,4,1
12466,Homa Bay,49,2018,3,19,0,7,4,10
12467,Kijauri,11,2018,3,19,0,6,0,1
12468,Kijauri,11,2018,3,19,0,5,50,1
12473,Kisii,11,2017,11,29,2,9,30,4
12474,Kisii,11,2017,11,29,2,9,20,10
12475,Keroka,11,2018,3,20,1,5,0,1
12476,Rongo,49,2018,3,20,1,7,4,2
12477,Sirare,49,2018,3,20,1,19,7,47
12478,Homa Bay,49,2018,3,20,1,7,9,33
12479,Nyachenge,49,2018,3,20,1,7,3,6
12480,Rongo,49,2018,3,20,1,7,8,1
12481,Rongo,49,2018,3,20,1,7,14,3
12482,Kijauri,49,2018,3,20,1,7,6,4
12483,Migori,49,2018,3,20,1,7,12,28
12484,Kehancha,49,2018,3,20,1,7,13,16
12485,Rongo,49,2018,3,20,1,7,9,2
12486,Awendo,49,2018,3,20,1,7,8,1
12487,Rongo,49,2018,3,20,1,7,3,4
12488,Rongo,49,2018,3,20,1,7,5,11
12489,Migori,49,2018,3,20,1,7,15,13
12490,Kijauri,11,2018,3,20,1,9,10,1
12491,Kijauri,11,2018,3,20,1,7,50,1
12492,Kisii,11,2017,11,29,2,9,10,9
12493,Kijauri,11,2018,3,20,1,7,20,1
12494,Kijauri,11,2018,3,20,1,6,30,1
12495,Kehancha,49,2018,3,20,1,7,8,6
12496,Homa Bay,49,2018,3,20,1,7,4,10
12497,Sirare,49,2018,3,20,1,6,59,9
12498,Kijauri,11,2018,3,20,1,5,40,1
12499,Kijauri,11,2018,3,20,1,5,0,1
12505,Nyachenge,49,2018,3,20,1,7,4,1
12506,Kisii,11,2017,11,29,2,9,0,11
12507,Rongo,49,2018,3,21,2,8,0,1
12508,Rongo,49,2018,3,21,2,7,13,1
12509,Rongo,49,2018,3,21,2,7,14,7
12510,Sirare,49,2018,3,21,2,19,7,33
12511,Homa Bay,49,2018,3,21,2,7,9,28
12512,Keroka,49,2018,3,21,2,7,6,1
12513,Rongo,49,2018,3,21,2,7,9,3
12514,Homa Bay,49,2018,3,21,2,7,10,1
12515,Migori,49,2018,3,21,2,7,12,27
12516,Rongo,49,2018,3,21,2,7,5,4
12517,Rongo,49,2018,3,21,2,7,3,6
12518,Nyachenge,49,2018,3,21,2,7,3,3
12519,Kijauri,49,2018,3,21,2,7,6,3
12520,Homa Bay,49,2018,3,21,2,7,11,3
12521,Kisii,11,2017,11,29,2,8,50,8
12522,Kehancha,49,2018,3,21,2,7,13,18
12523,Kijauri,11,2018,3,21,2,8,40,1
12524,Rongo,49,2018,3,21,2,7,10,1
12525,Kijauri,11,2018,3,21,2,8,20,2
12526,Awendo,49,2018,3,21,2,7,8,6
12527,Rongo,49,2018,3,21,2,7,4,4
12528,Rongo,49,2018,3,21,2,7,8,1
12529,Migori,49,2018,3,21,2,7,15,19
12530,Kijauri,11,2018,3,21,2,6,40,2
12531,Kijauri,11,2018,3,21,2,6,50,1
12532,Kijauri,11,2018,3,21,2,6,10,1
12533,Homa Bay,49,2018,3,21,2,7,4,7
12534,Sirare,49,2018,3,21,2,6,59,4
12535,Kehancha,49,2018,3,21,2,7,8,14
12541,Kisii,11,2017,11,29,2,8,40,8
12542,Kisii,11,2017,11,29,2,8,30,9
12543,Migori,49,2018,3,22,3,7,12,33
12544,Rongo,49,2018,3,22,3,7,4,6
12545,Sirare,49,2018,3,22,3,19,7,18
12546,Nyachenge,49,2018,3,22,3,7,3,2
12547,Homa Bay,49,2018,3,22,3,7,9,28
12548,Awendo,49,2018,3,22,3,6,59,1
12549,Rongo,49,2018,3,22,3,7,13,1
12550,Rongo,49,2018,3,22,3,7,8,7
12551,Awendo,49,2018,3,22,3,7,8,10
12552,Rongo,49,2018,3,22,3,7,3,10
12553,Kehancha,49,2018,3,22,3,7,13,12
12554,Kijauri,49,2018,3,22,3,7,6,3
12555,Kijauri,11,2018,3,22,3,9,30,1
12556,Keroka,11,2018,3,22,3,9,20,1
12557,Kijauri,11,2018,3,22,3,8,30,1
12558,Rongo,49,2018,3,22,3,7,14,3
12559,Kijauri,11,2018,3,22,3,7,20,1
12560,Kijauri,11,2018,3,22,3,7,0,1
12561,Kijauri,11,2018,3,22,3,6,30,1
12562,Homa Bay,49,2018,3,22,3,7,4,20
12563,Kijauri,11,2018,3,22,3,6,20,1
12564,Migori,49,2018,3,22,3,8,0,19
12565,Sirare,49,2018,3,22,3,6,59,3
12566,Kijauri,11,2018,3,22,3,5,50,1
12567,Kehancha,49,2018,3,22,3,7,8,10
12568,Kijauri,11,2018,3,22,3,5,0,2
12569,Rongo,49,2018,3,22,3,7,5,4
12570,Migori,49,2018,3,22,3,7,15,8
12571,Homa Bay,49,2018,3,22,3,7,4,1
12572,Rongo,49,2018,3,22,3,7,9,2
12579,Kisii,11,2017,11,29,2,8,10,1
12580,Sirare,49,2018,3,23,4,19,7,47
12581,Rongo,49,2018,3,23,4,7,14,3
12582,Migori,49,2018,3,23,4,7,12,37
12583,Rongo,49,2018,3,23,4,8,0,1
12584,Awendo,49,2018,3,23,4,7,8,18
12585,Awendo,49,2018,3,23,4,8,0,2
